Name,Address,Phone
Shrewd Fitness,"1639 Centre Street  Suite 281  Ridgewood, New York, NY",(718) 705-6175
Wyndham Garden Brooklyn Sunset Park,"457 39th Street, Brooklyn, NY",(718) 972-0900
V Fitness,"19404 47th Avenue, Flushing, NY",(718) 423-0968
"Sunrise Multi-Cultural Center, Inc","1125 Broadway, Brooklyn, NY",(718) 443-0236
Cortelyou Early Childhood Center Inc,"1110 Cortelyou Road, Brooklyn, NY",(718) 282-6077
New Hope Day Care Center,"1481 Nostrand Avenue Floor 1, Brooklyn, NY",(718) 284-5923
Jewish Community Center,"189 Gordon Street, Staten Island, NY",(718) 981-8828
Pre-School Minds Daycare Center,"3316 Church Avenue 18, Brooklyn, NY",(718) 284-9392
New Generation Learning Center Inc,"2597 Bedford Avenue, Brooklyn, NY",(718) 941-0404
North Jersey Dermatology Center,"925 Clifton Avenue, Clifton, NJ",(973) 955-4800
"Prime Function Fitness, LLC","861 Castleton Avenue, Staten Island, NY",(917) 309-5731
Ymca Sumner Communtity Center,"862 Park Avenue, Brooklyn, NY",(718) 919-4756
Korean American Senior Center Of,"13770 Northern Boulevard, Flushing, NY",(718) 961-2849
Premier Fitness NYC,"301 East 57th Street, New York, NY",(212) 365-0589
Mr Li's Learning Center Inc,"12 Bowery Floor 3, New York, NY",(212) 349-3212
Masterminds Learning Center Inc,"2233 65th Street, Brooklyn, NY",(718) 236-1888
Community Life Center Inc,"15 Mount Morris Park West, New York, NY",(212) 410-1686
Achiezer Community Resource Center,"146 Beach 9th Street, Far Rockaway, NY",(718) 337-4400
Wyndham Garden Long Island City,"44-29 9th Street, Long Island City, NY",(718) 906-1900
First Step Early Childhood Center,"11515 101st Avenue, Jamaica, NY",(718) 441-5333
Rapid Response Medical Care,"600 Franklin Avenue, Franklin Square, NY",(516) 872-6337
Community Health Center Of Richmond Inc,"135 Canal Street, Staten Island, NY",(718) 447-8010
Ultimate Training Center,"532 Madison Avenue Floor 7, New York, NY",(212) 207-8154
NYC Fitness,"532 E 81st Street, Apartment 2, Brooklyn, NY",(646) 236-2071
Bank of America Financial Center,"890 Old Country Road, Garden City, NY",(516) 214-0248
Queens Center Mall,"9015 Queens Boulevard 1302, Flushing, NY",(718) 592-3901
Wyndham Garden Chinatown,"93 Bowery, New York, NY",(646) 329-3400
Wyndham Garden LaGuardia South,"61-18 93rd Street, Rego Park, NY",(718) 261-9400
Philippine Community Center,,
Strong Place Day Care Center Inc,"595 Clinton Street, Brooklyn, NY",(718) 624-2993
International Weight Loss Center,"9 E Broadway # 301, New York, NY",(212) 566-5049
First Deal Center,"132 Larchmont Ave, Larchmont, NY",(800) 201-3086
Miguel Carrera Fitness,"226 7th Street, Palisades Park, NJ",(201) 429-2501
Health Fitness Beat,"12 Desbrosses Street  Suite 145  Manhattan,NY 10013, Manhattan, NY",(347) 542-8461
All Seasons Day Care,"1701 Nereid Avenue, Bronx, NY",(718) 324-8300
Wingate by Wyndham JFK Airport / Far Rockaway,"10 21B Beach 21st Street, Far Rockaway, NY",(718) 925-4283
Midtown Diet Center NYC,"521 Fifth Avenue, New York, NY",(917) 532-7200
The New Yorker A Wyndham Hotel,"481 8th Avenue, New York, NY",(212) 971-0101
Medifast Weight Control Center,"460 East 79th Street, New York, NY",(212) 535-7785
"Live Limitless Fitness, LLC","220 Wadsworth Avenue Apartment 508, New York, NY",(347) 918-2498
Kumon Math and Reading Center of East Meadow,"2072 Front Street, East Meadow, NY",(516) 794-2870
Mile Square Early Learning Center,"301 Garden Street # 2, Hoboken, NJ",(201) 659-6086
Comfort Inn & Suites near Stadium,"2477 Third Avenue, Bronx, NY",(718) 402-5555
PetCure Oncology at Veterinary Radiosurgery and Imaging Center,"1071 Paulison Avenue, Clifton, NJ",(973) 772-9902
Carver Senior Center,"55 East 102nd Street Floor 2, New York, NY",(212) 289-2708
Pal Miccio Center,"110 West 9th Street, Brooklyn, NY",(718) 243-1528
Bronx Community Center,"1155 University Avenue, Bronx, NY",(718) 992-7797
Brownsville Recreation Center,"1555 Linden Boulevard, Brooklyn, NY",(718) 345-2706
"Children's Big Apple Early Childhood Center, Inc","4126 Case Street, Elmhurst, NY",(718) 651-6919
Bank of America Financial Center,"1045 Clifton Avenue, Clifton, NJ",(973) 779-1880
"CKO Kickboxing, Linden, NJ","201 S. Park Ave., Linden, NJ",(908) 486-4500
Kumon Math and Reading Center of West Orange,"651 Eagle Rock Avenue, West Orange, NJ",(973) 325-7355
Brownsville Beacon Center,"985 Rockaway Avenue Room 105, Brooklyn, NY",(718) 485-2719
Scribbles Learning Center,"725 River Road # 103, Edgewater, NJ",(201) 945-9445
American Dental Center,"1441 Morris Avenue, Union, NJ",(908) 279-0623
Stoked About Fitness,"248 Wadsworth Avenue Apartment 1c, New York, NY",(985) 789-1221
Comfort Inn Prospect Park-Brooklyn,"150 20th Street, Brooklyn, NY",(718) 571-9800
Positive Charge Fitness,,(516) 216-9675
Door A Center of Alternatives Inc,"555 Broome Street, New York, NY",(212) 219-0279
Center For Behavioral Health,"1 Smith Street, Brooklyn, NY",(718) 855-4060
Penn Wortman Community Center,"895 Pennsylvania Avenue, Brooklyn, NY",(718) 649-1371
Ridgewood Bushwick Senior Center,"533 Bushwick Avenue A, Brooklyn, NY",(718) 574-3810
Edgewater Community Center,"1167 River Road, Edgewater, NJ",(201) 886-8005
Lincoln Houses Senior Center,"60 East 135th Street Front 1, New York, NY",(212) 234-0005
Mott Street Senior Center,"180 Mott Street, New York, NY",(212) 966-5460
1332 Fulton Avenue Day Care Center Inc,"421 East 161st Street, Bronx, NY",(718) 402-4166
Stainwall Fitness,,
Canal Shopping Center Inc,"263 Canal Street, New York, NY",(212) 226-6119
Hypnosis Center for Weight Loss,"311 E 23rd Street, Suite 6KK, New York, NY",(646) 450-8167
Jenny Craig Weight Loss Center,"11243 Queens Boulevard, Forest Hills, NY",(718) 520-1166
Home Body Fitness LLC,"11912 Newport Avenue, Rockaway Park, NY",(718) 945-7591
Retro Fitness,"203 BERRY ST, New York, NY",(718) 384-5367
Retro Fitness," 65 45 OTTO RD, Glendale, NY",(718) 417-4600
FemmeFitness,"34 Commerce Way, Hackensack, NJ",(201) 549-5200
Daniel Perez Document Services,"278 Nagle Ave, New York, NY",(212) 928-4444
Elmcor Youth Center,"9804 Astoria Boulevard, East Elmhurst, NY",(718) 446-8010
Mazzone Hardware,"470 Court Street, Brooklyn, NY",(718) 624-8494
Asian Elders Daycare Center,"4711 8th Avenue, Brooklyn, NY",(718) 633-2883
Little Friend Child Development Center LLC,"242 Avenue P, Brooklyn, NY",(718) 331-8269
Retro Fitness,"3232 49TH ST, Astoria, NY",(718) 777-0322
Tashbar Learning Center,"1349 50th Street, Brooklyn, NY",(718) 853-8891
Take A Bow Performing Arts center,"1406 E. 64th St., Brooklyn, NY",(718) 557-9491
Essen Urgent Care - 3200 Grand Concourse,"3200 Grand Concourse, Bronx, NY",(718) 583-7736
Push Fitness Club Inc,"18810 Union Turnpike, Fresh Meadows, NY",(718) 464-7874
Solnishko Daycare Center,"2617 Avenue P, Brooklyn, NY",(718) 338-8882
Baymont Inn & Suites By Wyndham Long Island City,"37-10 11th Street, Long Island City, NY",(718) 606-1390
Pelham Fritz Recreation Center,"18 West 122nd Street, New York, NY",(212) 860-1380
Ansob Center For Refugees,"2819 Steinway Street Floor 2, Astoria, NY",(718) 278-4303
Aids Service Center Nyc,"64 West 35th Street Floor 3, New York, NY",(212) 645-0875
24 Hour Fitness Usa 296,"1720 Sheepshead Bay Road, Brooklyn, NY",(718) 332-8282
Stronger Health Fitness,"New York, New York, NY",(800) 469-0177
Graham Child Care Center,"222 Graham Avenue, Brooklyn, NY",(718) 387-9482
Fitness Machine Technicians,,(212) 858-9297
Peter J Dellamonica Jr Center,"2356 Broadway, Astoria, NY",(718) 626-1500
Synergy Fitness,"23-35 Broadway, Astoria, NY",(718) 267-7700
Medicare Rights Center Inc,"520 8th Avenue Lobby 3, New York, NY",(212) 869-3850
Queens Surgery Center,"8340 Woodhaven Boulevard, Glendale, NY",(718) 849-8700
East Red Adult Daycare Center,"37 East Broadway, New York, NY",(212) 608-1710
"David Askin, DO","96-10 Metropolitan Avenue, Flushing, NY",(631) 751-3000
Center Of Family Services,"309 47th Street, Brooklyn, NY",(718) 492-2619
Diana H Jones Senior Center,"9 Mole Street, Brooklyn, NY",(718) 782-3601
Center For Specialty Care Inc,"50 E 69th Street, New York, NY",(212) 249-8000
Heartshare Early Childhood Center,"1825 Bath Avenue, Brooklyn, NY",(718) 238-4637
Queens Center For Rehab,"15715 19th Avenue, Flushing, NY",(718) 746-0400
Bk Fitness Club LLC,"153 West End Avenue, Brooklyn, NY",(718) 934-0734
Elmcor Senior Center,"9819 Astoria Boulevard, East Elmhurst, NY",(718) 457-9757
Fitness Factory Gym,"15 Grand Avenue 2, Palisades Park, NJ",(201) 943-3099
Dolphin Fitness Of 4th Avenue Inc,"8701 4th Avenue, Brooklyn, NY",(718) 680-5500
Bright Horizons at Riverdale,"3223 Independence Avenue, Bronx, NY",(718) 514-6974
Senior Briarwood Center,"13930 Queens Boulevard, Jamaica, NY",(718) 526-0106
Bright Horizons at Riverdale,"3223 Independence Avenue, Bronx, NY",(718) 514-6974
Mindful Living Therapy By Marcela Counseling & Wellness Center,"239 Anderson Ave, Fairview, NJ",(551) 257-0738
Day Aguadilla Care Center,"656 Willoughby Avenue, Brooklyn, NY",(718) 443-2900
Rising Stars Learning Center,"2538 37th Street, Astoria, NY",(718) 440-8943
Day Semillita's Care Center,"8107 Northern Boulevard, Flushing, NY",(718) 507-2723
Creative Minds Center Inc,"1032 Rutland Road, Brooklyn, NY",(718) 604-6886
Universal Child Center Inc,"1107 Newkirk Avenue, Brooklyn, NY",(718) 462-3688
Bright Horizons at Riverdale,"3223 Independence Avenue, Bronx, NY",(718) 514-6974
"South Jamaica Center For Children & Parents, Inc","9443 159th Street, Jamaica, NY",(718) 523-6455
Alkaline Total Fitness LLC,"951 Hoe Avenue Apartment 5f, Bronx, NY",(347) 567-9021
Tighten Fitness,"225 Route 46 West Suite #4, Totowa, NJ",(973) 339-9616
Ny Center For Child Development,"1787 Madison Avenue, New York, NY",(212) 289-6100
Big Apple Day Care Center Inc,"2020 Avenue X, Brooklyn, NY",(718) 332-2296
"South Jamaica Center For Children & Parents, Inc","11402 Guy R Brewer Boulevard, Jamaica, NY",(718) 526-2500
Bright Horizons at Riverdale,"3223 Independence Avenue, Bronx, NY",(718) 514-6974
Bright Horizons Children's Center,"409 East 60th Street, New York, NY",(212) 750-4534
Red Apple Development Center,"25 Market Street, New York, NY",(212) 577-2710
Angel X. Valentin - Independent Personal Trainer,"156 Gramatan Avenue, Mount Vernon, NY",(718) 679-0147
Explore-N-More Daycare Learning Center,"380 Avenue U Apartment 3j, Brooklyn, NY",(347) 359-7120
The Fulton Center,"200 Broadway Floor 3, New York, NY",(646) 494-8371
Jonathan Williams Day Care Center,"321 Roebling Street, Brooklyn, NY",(718) 387-5011
"Center For Community Alternative, Inc","25 Chapel Street Floor 7, Brooklyn, NY",(718) 858-9658
Econo Lodge Times Square,"302 West 47th Street, New York, NY",(212) 246-1991
Little People Learning Center,"21602 137th Avenue, Springfield Gardens, NY",(718) 977-1015
The Hudson Learning Center LLC,"118 49th Street Unit 1, Union City, NJ",(201) 974-9800
Planet Fitness,"591 Forest Avenue, Staten Island, NY",(718) 816-0876
Eliteman Coaching Fitness,"100 Logan ave, New York, NY",(646) 366-7643
Dumbbells Health & Fitness,"9243 Kennedy Boulevard, North Bergen, NJ",(201) 868-7001
East Coast Muscle & Fitness Inc,"323 62nd Street, West New York, NJ",(201) 861-2060
Prince Hall Day Care Center,"159-30 Harlem River Drive # 1, New York, NY",(212) 281-1444
"Dr. Irwin T. Leventhal, MD","12 East 86th Street, New York, NY",(212) 517-9555
"East Calvary Day Care Center, Inc","1 West 112th Street, New York, NY",(212) 534-5249
Throggs Neck Community Center,"550 Balcom Avenue, Bronx, NY",(718) 824-9090
Bronx Kingdom Kids Center & Development Corporation,"551 East 169th Street, Bronx, NY",(718) 590-0657
Dr. Mark Grand,"447 Atlantic Avenue, Brooklyn, NY",(718) 732-4049
Hand Therapy Center,,
Faith Mission Alcohol Crisis Center Inc,"11440 Van Wyck Expressway, Jamaica, NY",(718) 322-3455
Samaritan Hands Center Inc,"7405 Rockaway Beach Boulevard, Arverne, NY",(718) 945-5550
Rego Park Senior Center,"93 29 Queens Boulevard, Rego Park, NY",(718) 896-8511
Upaca Senior Center,"1940 Lexington Avenue Office 2, New York, NY",(212) 831-5826
The Body Lab,"239 Washington Street, Jersey City, NJ",(201) 208-2086
NBI Fitness,"540 North Ave unit k, Fort Lee, NJ",(201) 970-5533
Senior Dorchester Citizen Center,"1419 Dorchester Road, Brooklyn, NY",(718) 941-6700
Italian Senior Citizen Center,"8320 Queens Boulevard, Elmhurst, NY",(718) 335-7272
Wyckoff Garden Senior Center,"280 Wyckoff Street, Brooklyn, NY",(718) 237-1715
Bffy Northside Senior Center,"179 North 6th Street, Brooklyn, NY",(718) 387-2316
Christopher Blenman Sr Center,"720 East New York Avenue, Brooklyn, NY",(718) 773-7400
Ebony Eyes Community Services Center Inc.,"2143 Blackrock Ave, Bronx, NY",(917) 936-4030
"Ambitious One Fitness, LLC","580 Saint Nicholas Avenue 5g, New York, NY",(347) 605-3612
United Nations Child Care Center,"2 Union Plaza Dc2210, New York, NY",(212) 963-4326
Nuestros Ninos Day Care Center,"384 South 4th Street, Brooklyn, NY",(718) 963-1555
Children Arch Day Care Center,"9130 Avenue L, Brooklyn, NY",(718) 513-3876
Breukelen Day Care Center Inc,"717 East 105th Street, Brooklyn, NY",(718) 649-1463
Little Darlings Day Care Center,"1531 Nostrand Avenue, Brooklyn, NY",(718) 469-6207
Traditional Day Care Center Inc,"1112 Winthrop Street, Brooklyn, NY",(718) 346-5777
Warren Street Day Care Center,"343 Warren Street, Brooklyn, NY",(718) 237-9578
Arab American Family Support Center Inc,"150 Court Street # 3, Brooklyn, NY",(718) 643-8000
Bright Bloomers Daycare Center Inc,"5755 59th Street, Maspeth, NY",(646) 339-5338
"Talha Shaikh, MD, MBA","92-37 Metropolitan Avenue, Forest Hills, NY",(646) 582-2101
"Efat Azizi, MD","96-10 Metropolitan Avenue, Queens Village, NY",(631) 751-3000
Body Wellness Center,"716 Broad St, Clifton, NJ",(973) 246-9355
Joyful Tots Daycare Center Inc,"419 Glenmore Avenue Apartment 1, Brooklyn, NY",(347) 351-2196
Mosdoth Day Care Center Inc,"420 Lefferts Avenue, Brooklyn, NY",(718) 756-2053
Doctors Personalized Weight Loss Center,"10816 63rd Road, Flushing, NY",(718) 897-5331
All Community Adult Day Center,"13226 Avery Avenue, Flushing, NY",(718) 353-0188
CrossFit Garden City,"180 E 2nd St, Mineola, NY",(516) 522-0146
"Brenda Panzera, MD","12 East 86th Street, New York, NY",(212) 861-6660
Traditional Educational Center Inc,"1469 Broadway, Brooklyn, NY",(718) 443-2577
Meghna Shopping Center Inc,"3766 74th Street Floor 2, Jackson Heights, NY",(718) 478-1920
Bensonhurst Senior Citizen Center,"7802 Bay Parkway, Brooklyn, NY",(718) 331-6800
Prospect Fitness,"1004 Beverley Road, Brooklyn, NY",(347) 413-6390
No Body Denied Fitness,"901 Mountain Avenue, Springfield, NJ",(973) 258-9170
Quality Inn near Sunset Park,"4410 3rd Avenue, Brooklyn, NY",(718) 439-3837
"Maxim Shulimovich, DO","121 DeKalb Avenue, Brooklyn, NY",(718) 732-4080
Concourse Day Care Center,"100 East Mount Eden Avenue # 120, Bronx, NY",(718) 583-9664
"Mark Grand, MD","101 Pennsylvania Avenue, Brooklyn, NY",(631) 751-3000
Bank of America Financial Center,"507 Mola Boulevard, Elmwood Park, NJ",(201) 794-6880
Fenimore Street Senior Citizen's Center,"266 Fenimore Street, Brooklyn, NY",(718) 462-6756
Senior Dyker Center Inc,"6713 11th Avenue, Brooklyn, NY",(718) 331-8388
Murphy Nycha Community Center,"601 Crotona Park North, Bronx, NY",(718) 466-6724
"Sylvia Klein Child Care Center, Inc","720 Euclid Avenue, Brooklyn, NY",(718) 647-2274
St Marks Umc Head Start Center,"2017 Beverley Road, Brooklyn, NY",(718) 287-7300
Alonzo A Daughtry Day Care Center,"460 Atlantic Avenue, Brooklyn, NY",(718) 596-1993
Good Samaritan Day Care Center Inc,"992 Gates Avenue, Brooklyn, NY",(718) 443-6463
"Bedford Harrison Day Care Center, Inc","60 Harrison Avenue, Brooklyn, NY",(718) 387-8837
Garden Of Learning Day Care Center,"834 Prospect Place Floor 1, Brooklyn, NY",(718) 778-0996
Self Help Maspeth Senior Center,"6961 Grand Avenue, Maspeth, NY",(718) 429-3636
Mount Ararat Presentation Senior Center,"1630 Saint Marks Avenue, Brooklyn, NY",(718) 922-1304
Sair Johan Intel Fitness Inc,,
Wyndham Garden North Bergen near Secaucus,"1706 Paterson Plank Road, North Bergen, NJ",(201) 389-4100
Biomechanics Fitness and Performance,"334 South Ave E, Westfield, NJ",(908) 377-5297
Diana H Jones Senior Center,"741 Flushing Avenue Floor 4, Brooklyn, NY",(718) 782-3601
Confucius Social Daycare Center Inc,"15 Bowery, New York, NY",(212) 226-2338
Lovejoy Senior Daycare Center Inc,"111 Moore St, Brooklyn, NY",(718) 387-0337
Caribbean American Center Of New York Inc,"195 Cadman Plaza West Floor 1, Brooklyn, NY",(718) 625-1515
Center For Independence Of Th E Disabled,"841 Broadway # 301, New York, NY",(212) 674-2300
Bank of America Financial Center,"59 Main Street, West Orange, NJ",(973) 325-4470
The Center For Preschool & Family Learning Headstart,"531 W 155th Street, New York, NY",
Musclehead Fitness,"756 Pelham Parkway South Apartment 3k, Bronx, NY",(347) 804-2400
Bank of America Financial Center,"1521 Springfield Avenue, Maplewood, NJ",(973) 378-8010
American Fibroid Centers - Brooklyn,"71 Carroll Street, Brooklyn, NY",(347) 479-1110
Hoboken Senior Citizen Center,"124 Grand Street, Hoboken, NJ",(201) 420-2365
Florres E Smith Senior Center,"10219 34th Avenue, Corona, NY",(718) 899-0553
Keshet Learning Center,"1612 Quentin Road 11, Brooklyn, NY",(718) 376-6958
Arverne Edgemere Community Center,"5710 Beach Channel Drive, Arverne, NY",(718) 634-4493
"Bay Ridge Center, Inc","411 Ovington Avenue, Brooklyn, NY",(718) 748-0873
Wyndham Garden Fresh Meadows Flushing,"6127 186th Street, New York, NY",(718) 619-8818
A To Z Daycare Center,"3053 Avenue U, Brooklyn, NY",(718) 368-1234
Kick Fever Fitness,"Herkimer Street, Brooklyn, NY",(347) 909-0914
STRONGER HEALTH FITNESS,"111 COLLARD STREET, Jersey City, NJ",(800) 469-0177
Chelsea Adult Day Health Center,"121a West 20th Street, New York, NY",(212) 633-1616
Herald Center Department Store Lp,"150 Broadway Room 800, New York, NY",(212) 566-4612
Chinese American Social Services Center Inc,"124 Avenue O, Brooklyn, NY",(718) 975-0955
Luminous Learning Center,"655 Morris Avenue, Bronx, NY",(917) 318-4472
"Fusion Fitness, Inc","166 Louis Avenue, Elmont, NY",(516) 352-2365
Centermind Fitness,"1845 Hobart Avenue, Bronx, NY",(718) 829-0353
Fairview Adult Day Care Center,"1440 E 99th Street, Brooklyn, NY",(718) 251-5600
Art Diet & Fitness,"145 Ocean Avenue, Valley Stream, NY",(917) 568-5059
"Ridgewood Older Adult Center & Services, Inc","5914 70th Avenue, Ridgewood, NY",(718) 456-2000
St Charles Jubilee Senior Citizen Center,"55 Pierrepont Street, Brooklyn, NY",(718) 855-0326
Bronx Works Community Center,"547 East 146th Street, Bronx, NY",(718) 585-5040
"Happy Island Senior Center, LLC","823 65th Street, Brooklyn, NY",(347) 497-5690
Planet Fitness,"2480 Grand Concourse, Bronx, NY",(718) 637-6485
